Date,latitude,longitude,geo,GPP,NDVI,NPPy,Npp,Humidity,SoilTemperature,WindSpeed,WindDirection,AtmosphericPressure,RelativeHumidity,Precipitation
2016-06-08,39.229653036320535,-92.15165221201184,"{""type"":""Point"",""coordinates"":[-92.15165221201185,39.22965303632054]}",0.1965,0.8314982215274475,1.2198,0.10060047846889952,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.1513827174266,"{""type"":""Point"",""coordinates"":[-92.15138271742661,39.229653036320535]}",0.19340000000000002,0.7621618649659114,1.1292,0.10181699846146673,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.15111322284136,"{""type"":""Point"",""coordinates"":[-92.15111322284137,39.229653036320535]}",0.19490000000000002,0.6212066079615749,1.0441,0.1037552082802223,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.15084372825616,"{""type"":""Point"",""coordinates"":[-92.15084372825615,39.22965303632053]}",0.1971,0.7001600826232895,0.9601000000000001,0.10478747992690626,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.15057423367092,"{""type"":""Point"",""coordinates"":[-92.15057423367091,39.22965303632053]}",0.1976,0.7044285343551071,0.931,0.10443097184377838,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.15030473908568,"{""type"":""Point"",""coordinates"":[-92.15030473908567,39.229653036320535]}",0.198,0.7044285343551071,0.9187000000000001,0.10411687940014883,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.15003524450044,"{""type"":""Point"",""coordinates"":[-92.15003524450043,39.22965303632053]}",0.1998,0.7106650799420415,0.9128000000000001,0.10438269230769232,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.1497657499152,"{""type"":""Point"",""coordinates"":[-92.1497657499152,39.229653036320535]}",0.2006,0.7240947237547596,0.912,0.10451736745886654,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14949625532996,"{""type"":""Point"",""coordinates"":[-92.14949625532996,39.22965303632053]}",0.1991,0.7316031403815646,0.9124,0.1040428636884307,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14922676074472,"{""type"":""Point"",""coordinates"":[-92.14922676074472,39.229653036320535]}",0.1917,0.7316031403815646,0.9106000000000001,0.10131283807312827,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.1489572661595,"{""type"":""Point"",""coordinates"":[-92.1489572661595,39.22965303632053]}",0.1965,0.7377179634697795,0.9088,0.10308196721311476,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14868777157426,"{""type"":""Point"",""coordinates"":[-92.14868777157427,39.229653036320535]}",0.1968,0.741588740508541,0.9113,0.10311265451618468,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14841827698902,"{""type"":""Point"",""coordinates"":[-92.14841827698902,39.22965303632053]}",0.197,0.7508467314127153,0.9131,0.10325509442626714,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14814878240378,"{""type"":""Point"",""coordinates"":[-92.14814878240378,39.22965303632053]}",0.1975,0.7508467314127153,0.915,0.10345345775131669,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14787928781855,"{""type"":""Point"",""coordinates"":[-92.14787928781855,39.22965303632054]}",0.191,0.7525119520298192,0.9252,0.10096743229345218,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14760979323331,"{""type"":""Point"",""coordinates"":[-92.14760979323331,39.22965303632054]}",0.19720000000000001,0.766097679504313,0.9348000000000001,0.10320376217668795,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14734029864807,"{""type"":""Point"",""coordinates"":[-92.14734029864807,39.229653036320535]}",0.19940000000000002,0.7364655983512298,0.9363,0.10393487724767579,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14707080406284,"{""type"":""Point"",""coordinates"":[-92.14707080406284,39.229653036320535]}",0.19870000000000002,0.7420514997877071,0.9303,0.1037437478953867,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.1468013094776,"{""type"":""Point"",""coordinates"":[-92.14680130947761,39.22965303632053]}",0.1971,0.7420514997877071,0.9301,0.10326876408292023,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14653181489236,"{""type"":""Point"",""coordinates"":[-92.14653181489237,39.22965303632053]}",0.196,0.7070075843133712,0.9315,0.10298042754808506,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.14626232030712,"{""type"":""Point"",""coordinates"":[-92.14626232030713,39.22965303632054]}",0.1978,0.6910965626802392,0.9253,0.10362018909585008,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
2016-06-08,39.229653036320535,-92.1459928257219,"{""type"":""Point"",""coordinates"":[-92.1459928257219,39.22965303632053]}",0.19260000000000002,0.6781373387903217,0.9122,0.10190819025522042,98.34872307692308,30.958737307692306,2.3715551153846155,166.95485000000002,98.39378,42.66161730769231,0.0
